167	-37.1875	143.3125
168	-37.1875	143.4375
169	-37.1875	143.5625
170	-37.1875	143.6875
171	-37.1875	143.8125
172	-37.1875	143.9375
173	-37.1875	144.0625
174	-37.1875	144.1875
175	-37.1875	144.3125
176	-37.1875	144.4375
177	-37.1875	144.5625
178	-37.1875	144.6875
179	-37.1875	144.8125
180	-37.1875	144.9375
181	-37.1875	145.0625
182	-37.1875	145.1875
183	-37.1875	145.3125
184	-37.1875	145.4375
185	-37.1875	145.5625
186	-37.1875	145.6875
187	-37.1875	145.8125
188	-37.1875	145.9375
189	-37.1875	146.0625
190	-37.1875	146.1875
191	-37.1875	146.3125
192	-37.1875	146.4375
193	-37.1875	146.5625
194	-37.1875	146.6875
195	-37.1875	146.8125
196	-37.1875	146.9375
197	-37.1875	147.0625
198	-37.1875	147.1875
199	-37.1875	147.3125
200	-37.1875	147.4375
201	-37.1875	147.5625
202	-37.1875	147.6875
203	-37.1875	147.8125
204	-37.1875	147.9375
205	-37.1875	148.0625
206	-37.0625	141.4375
207	-37.0625	141.5625
208	-37.0625	141.6875
209	-37.0625	141.8125
210	-37.0625	141.9375
211	-37.0625	142.0625
212	-37.0625	142.1875
213	-37.0625	142.3125
214	-37.0625	142.4375
215	-37.0625	142.5625
216	-37.0625	142.6875
217	-37.0625	142.8125
218	-37.0625	142.9375
219	-37.0625	143.0625
220	-37.0625	143.1875
221	-37.0625	143.3125
222	-37.0625	143.4375
223	-37.0625	143.5625
224	-37.0625	143.6875
225	-37.0625	143.8125
226	-37.0625	143.9375
227	-37.0625	144.0625
228	-37.0625	144.1875
229	-37.0625	144.3125
230	-37.0625	144.4375
231	-37.0625	144.5625
232	-37.0625	144.6875
233	-37.0625	144.8125
234	-37.0625	144.9375
235	-37.0625	145.0625
236	-37.0625	145.1875
237	-37.0625	145.3125
238	-37.0625	145.4375
239	-37.0625	145.5625
240	-37.0625	145.6875
241	-37.0625	145.8125
242	-37.0625	145.9375
243	-37.0625	146.0625
244	-37.0625	146.1875
245	-37.0625	146.3125
246	-37.0625	146.4375
247	-37.0625	146.5625
248	-37.0625	146.6875
249	-37.0625	146.8125
250	-37.0625	146.9375
251	-37.0625	147.0625
252	-37.0625	147.1875
253	-37.0625	147.3125
254	-37.0625	147.4375
255	-37.0625	147.5625
256	-37.0625	147.6875
257	-37.0625	147.8125
258	-37.0625	147.9375
259	-37.0625	148.0625
260	-37.0625	148.1875
261	-37.0625	148.3125
262	-36.9375	141.4375
263	-36.9375	141.5625
264	-36.9375	141.6875
265	-36.9375	141.8125
266	-36.9375	141.9375
267	-36.9375	142.0625
268	-36.9375	142.1875
269	-36.9375	142.3125
270	-36.9375	142.4375
271	-36.9375	142.5625
272	-36.9375	142.6875
273	-36.9375	142.8125
274	-36.9375	142.9375
275	-36.9375	143.0625
276	-36.9375	143.1875
277	-36.9375	143.3125
278	-36.9375	143.4375
279	-36.9375	143.5625
280	-36.9375	143.6875
281	-36.9375	143.8125
282	-36.9375	143.9375
283	-36.9375	144.0625
284	-36.9375	144.1875
285	-36.9375	144.3125
286	-36.9375	144.4375
287	-36.9375	144.5625
288	-36.9375	144.6875
289	-36.9375	144.8125
290	-36.9375	144.9375
291	-36.9375	145.0625
292	-36.9375	145.1875
293	-36.9375	145.3125
294	-36.9375	145.4375
295	-36.9375	145.5625
296	-36.9375	145.6875
297	-36.9375	145.8125
298	-36.9375	145.9375
299	-36.9375	146.0625
300	-36.9375	146.1875
301	-36.9375	146.3125
302	-36.9375	146.4375
303	-36.9375	146.5625
304	-36.9375	146.6875
305	-36.9375	146.8125
306	-36.9375	146.9375
307	-36.9375	147.0625
308	-36.9375	147.1875
309	-36.9375	147.3125
310	-36.9375	147.4375
311	-36.9375	147.5625
312	-36.9375	147.6875
313	-36.9375	147.8125
314	-36.9375	147.9375
315	-36.9375	148.0625
316	-36.9375	148.1875
317	-36.9375	148.3125
318	-36.8125	141.4375
319	-36.8125	141.5625
320	-36.8125	141.6875
321	-36.8125	141.8125
322	-36.8125	141.9375
323	-36.8125	142.0625
324	-36.8125	142.1875
325	-36.8125	142.3125
326	-36.8125	142.4375
327	-36.8125	142.5625
328	-36.8125	142.6875
329	-36.8125	142.8125
330	-36.8125	142.9375
331	-36.8125	143.0625
332	-36.8125	143.1875
333	-36.8125	143.3125
334	-36.8125	143.4375
335	-36.8125	143.5625
336	-36.8125	143.6875
337	-36.8125	143.8125
338	-36.8125	143.9375
339	-36.8125	144.0625
340	-36.8125	144.1875
341	-36.8125	144.3125
342	-36.8125	144.4375
343	-36.8125	144.5625
344	-36.8125	144.6875
345	-36.8125	144.8125
346	-36.8125	144.9375
347	-36.8125	145.0625
348	-36.8125	145.1875
349	-36.8125	145.3125
350	-36.8125	145.4375
351	-36.8125	145.5625
352	-36.8125	145.6875
353	-36.8125	145.8125
354	-36.8125	145.9375
355	-36.8125	146.0625
356	-36.8125	146.1875
357	-36.8125	146.3125
358	-36.8125	146.4375
359	-36.8125	146.5625
360	-36.8125	146.6875
361	-36.8125	146.8125
362	-36.8125	146.9375
363	-36.8125	147.0625
364	-36.8125	147.1875
365	-36.8125	147.3125
366	-36.8125	147.4375
367	-36.8125	147.5625
368	-36.8125	147.6875
369	-36.8125	147.8125
370	-36.8125	147.9375
371	-36.8125	148.0625
372	-36.8125	148.1875
373	-36.8125	148.3125
374	-36.8125	148.4375
375	-36.6875	139.9375
376	-36.6875	141.4375
377	-36.6875	141.5625
378	-36.6875	141.6875
379	-36.6875	141.8125
380	-36.6875	141.9375
381	-36.6875	142.0625
382	-36.6875	142.1875
383	-36.6875	142.3125
384	-36.6875	142.4375
385	-36.6875	142.5625
386	-36.6875	142.6875
387	-36.6875	142.8125
388	-36.6875	142.9375
389	-36.6875	143.0625
390	-36.6875	143.1875
391	-36.6875	143.3125
392	-36.6875	143.4375
393	-36.6875	143.5625
394	-36.6875	143.6875
395	-36.6875	143.8125
396	-36.6875	143.9375
397	-36.6875	144.0625
398	-36.6875	144.1875
399	-36.6875	144.3125
400	-36.6875	144.4375
401	-36.6875	144.5625
402	-36.6875	144.6875
403	-36.6875	144.8125
404	-36.6875	144.9375
405	-36.6875	145.0625
406	-36.6875	145.1875
407	-36.6875	145.3125
408	-36.6875	145.4375
409	-36.6875	145.5625
410	-36.6875	145.6875
411	-36.6875	145.8125
412	-36.6875	145.9375
413	-36.6875	146.0625
414	-36.6875	146.1875
415	-36.6875	146.3125
416	-36.6875	146.4375
417	-36.6875	146.5625
418	-36.6875	146.6875
419	-36.6875	146.8125
420	-36.6875	146.9375
421	-36.6875	147.0625
422	-36.6875	147.1875
423	-36.6875	147.3125
424	-36.6875	147.4375
425	-36.6875	147.5625
426	-36.6875	147.6875
427	-36.6875	147.8125
428	-36.6875	147.9375
429	-36.6875	148.0625
430	-36.6875	148.1875
431	-36.6875	148.3125
432	-36.6875	148.4375
433	-36.6875	149.1875
434	-36.6875	149.3125
435	-36.6875	149.4375
436	-36.6875	149.5625
437	-36.5625	139.8125
438	-36.5625	139.9375
439	-36.5625	140.0625
440	-36.5625	141.3125
441	-36.5625	141.4375
442	-36.5625	141.5625
443	-36.5625	141.6875
444	-36.5625	141.8125
445	-36.5625	141.9375
446	-36.5625	142.0625
447	-36.5625	142.1875
448	-36.5625	142.3125
449	-36.5625	142.4375
450	-36.5625	142.5625
451	-36.5625	142.6875
452	-36.5625	142.8125
453	-36.5625	142.9375
454	-36.5625	143.0625
455	-36.5625	143.1875
456	-36.5625	143.3125
457	-36.5625	143.4375
458	-36.5625	143.5625
459	-36.5625	143.6875
460	-36.5625	143.8125
461	-36.5625	143.9375
462	-36.5625	144.0625
463	-36.5625	144.1875
464	-36.5625	144.3125
465	-36.5625	144.4375
466	-36.5625	144.5625
467	-36.5625	144.6875
468	-36.5625	144.8125
469	-36.5625	144.9375
470	-36.5625	145.0625
471	-36.5625	145.1875
472	-36.5625	145.3125
473	-36.5625	145.4375
474	-36.5625	145.5625
475	-36.5625	145.6875
476	-36.5625	145.8125
477	-36.5625	145.9375
478	-36.5625	146.0625
479	-36.5625	146.1875
480	-36.5625	146.3125
481	-36.5625	146.4375
482	-36.5625	146.5625
483	-36.5625	146.6875
484	-36.5625	146.8125
485	-36.5625	146.9375
486	-36.5625	147.0625
487	-36.5625	147.1875
488	-36.5625	147.3125
489	-36.5625	147.4375
490	-36.5625	147.5625
491	-36.5625	147.6875
492	-36.5625	147.8125
493	-36.5625	147.9375
494	-36.5625	148.0625
495	-36.5625	148.1875
496	-36.5625	148.3125
497	-36.5625	148.4375
498	-36.5625	148.9375
499	-36.5625	149.0625
500	-36.5625	149.1875
501	-36.5625	149.3125
502	-36.5625	149.4375
503	-36.5625	149.5625
504	-36.5625	149.6875
505	-36.4375	139.8125
506	-36.4375	139.9375
507	-36.4375	140.0625
508	-36.4375	141.1875
509	-36.4375	141.3125
510	-36.4375	141.4375
511	-36.4375	141.5625
512	-36.4375	141.6875
513	-36.4375	141.8125
514	-36.4375	141.9375
515	-36.4375	142.0625
516	-36.4375	142.1875
517	-36.4375	142.3125
518	-36.4375	142.4375
519	-36.4375	142.5625
520	-36.4375	142.6875
521	-36.4375	142.8125
522	-36.4375	142.9375
523	-36.4375	143.0625
524	-36.4375	143.1875
525	-36.4375	143.3125
526	-36.4375	143.4375
527	-36.4375	143.5625
528	-36.4375	143.6875
529	-36.4375	143.8125
530	-36.4375	143.9375
531	-36.4375	144.0625
532	-36.4375	144.1875
533	-36.4375	144.3125
534	-36.4375	144.4375
535	-36.4375	144.5625
536	-36.4375	144.6875
537	-36.4375	144.8125
538	-36.4375	144.9375
539	-36.4375	145.0625
540	-36.4375	145.1875
541	-36.4375	145.3125
542	-36.4375	145.4375
543	-36.4375	145.5625
544	-36.4375	145.6875
545	-36.4375	145.8125
546	-36.4375	145.9375
547	-36.4375	146.0625
548	-36.4375	146.1875
549	-36.4375	146.3125
550	-36.4375	146.4375
551	-36.4375	146.5625
552	-36.4375	146.6875
553	-36.4375	146.8125
554	-36.4375	146.9375
555	-36.4375	147.0625
556	-36.4375	147.1875
557	-36.4375	147.3125
558	-36.4375	147.4375
559	-36.4375	147.5625
560	-36.4375	147.6875
561	-36.4375	147.8125
562	-36.4375	147.9375
563	-36.4375	148.0625
564	-36.4375	148.1875
565	-36.4375	148.3125
566	-36.4375	148.4375
567	-36.4375	148.5625
568	-36.4375	148.8125
569	-36.4375	148.9375
570	-36.4375	149.0625
571	-36.4375	149.1875
572	-36.4375	149.3125
573	-36.4375	149.4375
574	-36.4375	149.5625
575	-36.4375	149.6875
576	-36.3125	139.6875
577	-36.3125	139.8125
578	-36.3125	139.9375
579	-36.3125	141.0625
580	-36.3125	141.1875
581	-36.3125	141.3125
582	-36.3125	141.4375
583	-36.3125	141.5625
584	-36.3125	141.6875
585	-36.3125	141.8125
586	-36.3125	141.9375
587	-36.3125	142.0625
588	-36.3125	142.1875
589	-36.3125	142.3125
590	-36.3125	142.4375
591	-36.3125	142.5625
592	-36.3125	142.6875
593	-36.3125	142.8125
594	-36.3125	142.9375
595	-36.3125	143.0625
596	-36.3125	143.1875
597	-36.3125	143.3125
598	-36.3125	143.4375
599	-36.3125	143.5625
600	-36.3125	143.6875
601	-36.3125	143.8125
602	-36.3125	143.9375
603	-36.3125	144.0625
604	-36.3125	144.1875
605	-36.3125	144.3125
606	-36.3125	144.4375
607	-36.3125	144.5625
608	-36.3125	144.6875
609	-36.3125	144.8125
610	-36.3125	144.9375
611	-36.3125	145.0625
612	-36.3125	145.1875
613	-36.3125	145.3125
614	-36.3125	145.4375
615	-36.3125	145.5625
616	-36.3125	145.6875
617	-36.3125	145.8125
618	-36.3125	145.9375
619	-36.3125	146.0625
620	-36.3125	146.1875
621	-36.3125	146.3125
622	-36.3125	146.4375
623	-36.3125	146.5625
624	-36.3125	146.6875
625	-36.3125	146.8125
626	-36.3125	146.9375
627	-36.3125	147.0625
628	-36.3125	147.1875
629	-36.3125	147.3125
630	-36.3125	147.4375
631	-36.3125	147.5625
632	-36.3125	147.6875
633	-36.3125	147.8125
634	-36.3125	147.9375
635	-36.3125	148.0625
636	-36.3125	148.1875
637	-36.3125	148.3125
638	-36.3125	148.4375
639	-36.3125	148.5625
640	-36.3125	148.6875
641	-36.3125	148.8125
642	-36.3125	148.9375
643	-36.3125	149.0625
644	-36.3125	149.1875
645	-36.3125	149.3125
646	-36.3125	149.4375
647	-36.3125	149.5625
648	-36.3125	149.6875
649	-36.1875	139.6875
650	-36.1875	139.8125
651	-36.1875	139.9375
652	-36.1875	140.9375
653	-36.1875	141.0625
654	-36.1875	141.1875
655	-36.1875	141.3125
656	-36.1875	141.4375
657	-36.1875	141.5625
658	-36.1875	141.6875
659	-36.1875	141.8125
660	-36.1875	141.9375
661	-36.1875	142.0625
662	-36.1875	142.1875
663	-36.1875	142.3125
664	-36.1875	142.4375
665	-36.1875	142.5625
666	-36.1875	142.6875
667	-36.1875	142.8125
668	-36.1875	142.9375
669	-36.1875	143.0625
670	-36.1875	143.1875
671	-36.1875	143.3125
672	-36.1875	143.4375
673	-36.1875	143.5625
674	-36.1875	143.6875
675	-36.1875	143.8125
676	-36.1875	143.9375
677	-36.1875	144.0625
678	-36.1875	144.1875
679	-36.1875	144.3125
680	-36.1875	144.4375
681	-36.1875	144.5625
682	-36.1875	144.6875
683	-36.1875	144.8125
684	-36.1875	144.9375
685	-36.1875	145.0625
686	-36.1875	145.1875
687	-36.1875	145.3125
688	-36.1875	145.4375
689	-36.1875	145.5625
690	-36.1875	145.6875
691	-36.1875	145.8125
692	-36.1875	145.9375
693	-36.1875	146.0625
694	-36.1875	146.1875
695	-36.1875	146.3125
696	-36.1875	146.4375
697	-36.1875	146.5625
698	-36.1875	146.6875
699	-36.1875	146.8125
700	-36.1875	146.9375
701	-36.1875	147.0625
702	-36.1875	147.1875
703	-36.1875	147.3125
704	-36.1875	147.4375
705	-36.1875	147.5625
706	-36.1875	147.6875
707	-36.1875	147.8125
708	-36.1875	147.9375
709	-36.1875	148.0625
710	-36.1875	148.1875
711	-36.1875	148.3125
712	-36.1875	148.4375
713	-36.1875	148.5625
714	-36.1875	148.6875
715	-36.1875	148.8125
716	-36.1875	148.9375
717	-36.1875	149.0625
718	-36.1875	149.1875
719	-36.1875	149.3125
720	-36.1875	149.4375
721	-36.1875	149.5625
722	-36.1875	149.6875
723	-36.1875	149.8125
724	-36.0625	139.5625
725	-36.0625	139.6875
726	-36.0625	139.8125
727	-36.0625	139.9375
728	-36.0625	140.9375
729	-36.0625	141.0625
730	-36.0625	141.1875
731	-36.0625	141.3125
732	-36.0625	141.4375
733	-36.0625	141.5625
734	-36.0625	141.6875
735	-36.0625	141.8125
736	-36.0625	141.9375
737	-36.0625	142.0625
738	-36.0625	142.1875
739	-36.0625	142.3125
740	-36.0625	142.4375
741	-36.0625	142.5625
742	-36.0625	142.6875
743	-36.0625	142.8125
744	-36.0625	142.9375
745	-36.0625	143.0625
746	-36.0625	143.1875
747	-36.0625	143.3125
748	-36.0625	143.4375
749	-36.0625	143.5625
750	-36.0625	143.6875
751	-36.0625	143.8125
752	-36.0625	143.9375
753	-36.0625	144.0625
754	-36.0625	144.1875
755	-36.0625	144.3125
756	-36.0625	144.4375
757	-36.0625	144.5625
758	-36.0625	144.6875
759	-36.0625	144.8125
760	-36.0625	144.9375
761	-36.0625	145.0625
762	-36.0625	145.1875
763	-36.0625	145.3125
764	-36.0625	145.4375
765	-36.0625	145.5625
766	-36.0625	145.6875
767	-36.0625	145.8125
768	-36.0625	145.9375
769	-36.0625	146.0625
770	-36.0625	146.1875
771	-36.0625	146.3125
772	-36.0625	146.4375
773	-36.0625	146.5625
774	-36.0625	146.6875
775	-36.0625	146.8125
776	-36.0625	146.9375
777	-36.0625	147.0625
778	-36.0625	147.1875
779	-36.0625	147.3125
780	-36.0625	147.4375
781	-36.0625	147.5625
782	-36.0625	147.6875
783	-36.0625	147.8125
784	-36.0625	147.9375
785	-36.0625	148.0625
786	-36.0625	148.1875
787	-36.0625	148.3125
788	-36.0625	148.4375
789	-36.0625	148.5625
790	-36.0625	148.6875
791	-36.0625	148.8125
792	-36.0625	148.9375
793	-36.0625	149.0625
794	-36.0625	149.1875
795	-36.0625	149.3125
796	-36.0625	149.4375
797	-36.0625	149.5625
798	-36.0625	149.6875
799	-36.0625	149.8125
800	-35.9375	139.4375
801	-35.9375	139.5625
802	-35.9375	139.6875
803	-35.9375	139.8125
804	-35.9375	139.9375
805	-35.9375	140.6875
806	-35.9375	140.8125
807	-35.9375	140.9375
808	-35.9375	141.0625
809	-35.9375	141.1875
810	-35.9375	141.3125
811	-35.9375	141.4375
812	-35.9375	141.5625
813	-35.9375	141.6875
814	-35.9375	141.8125
815	-35.9375	141.9375
816	-35.9375	142.0625
817	-35.9375	142.1875
818	-35.9375	142.3125
819	-35.9375	142.4375
820	-35.9375	142.5625
821	-35.9375	142.6875
822	-35.9375	142.8125
823	-35.9375	142.9375
824	-35.9375	143.0625
825	-35.9375	143.1875
826	-35.9375	143.3125
827	-35.9375	143.4375
828	-35.9375	143.5625
829	-35.9375	143.6875
830	-35.9375	143.8125
831	-35.9375	143.9375
832	-35.9375	144.0625
833	-35.9375	144.1875
834	-35.9375	144.3125
835	-35.9375	144.4375
836	-35.9375	144.5625
837	-35.9375	144.6875
838	-35.9375	144.8125
839	-35.9375	144.9375
840	-35.9375	145.0625
841	-35.9375	145.1875
842	-35.9375	145.3125
843	-35.9375	145.4375
844	-35.9375	145.5625
845	-35.9375	145.6875
846	-35.9375	145.8125
847	-35.9375	145.9375
848	-35.9375	146.0625
849	-35.9375	146.1875
850	-35.9375	146.3125
851	-35.9375	146.4375
852	-35.9375	146.5625
853	-35.9375	146.6875
854	-35.9375	146.8125
855	-35.9375	146.9375
856	-35.9375	147.0625
857	-35.9375	147.1875
858	-35.9375	147.3125
859	-35.9375	147.4375
860	-35.9375	147.5625
861	-35.9375	147.6875
862	-35.9375	147.8125
863	-35.9375	147.9375
864	-35.9375	148.0625
865	-35.9375	148.1875
866	-35.9375	148.3125
867	-35.9375	148.4375
868	-35.9375	148.5625
869	-35.9375	148.6875
870	-35.9375	148.8125
871	-35.9375	148.9375
872	-35.9375	149.0625
873	-35.9375	149.1875
874	-35.9375	149.3125
875	-35.9375	149.4375
876	-35.9375	149.5625
877	-35.9375	149.6875
878	-35.8125	139.3125
879	-35.8125	139.4375
880	-35.8125	139.5625
881	-35.8125	139.6875
882	-35.8125	139.8125
883	-35.8125	139.9375
884	-35.8125	140.0625
885	-35.8125	140.1875
886	-35.8125	140.6875
887	-35.8125	140.8125
888	-35.8125	140.9375
889	-35.8125	141.0625
890	-35.8125	141.1875
891	-35.8125	141.3125
892	-35.8125	141.4375
893	-35.8125	141.5625
894	-35.8125	141.6875
895	-35.8125	141.8125
896	-35.8125	141.9375
897	-35.8125	142.0625
898	-35.8125	142.1875
899	-35.8125	142.3125
900	-35.8125	142.4375
901	-35.8125	142.5625
902	-35.8125	142.6875
903	-35.8125	142.8125
904	-35.8125	142.9375
905	-35.8125	143.0625
906	-35.8125	143.1875
907	-35.8125	143.3125
908	-35.8125	143.4375
909	-35.8125	143.5625
910	-35.8125	143.6875
911	-35.8125	143.8125
912	-35.8125	143.9375
913	-35.8125	144.0625
914	-35.8125	144.1875
915	-35.8125	144.3125
916	-35.8125	144.4375
917	-35.8125	144.5625
918	-35.8125	144.6875
919	-35.8125	144.8125
920	-35.8125	144.9375
921	-35.8125	145.0625
922	-35.8125	145.1875
923	-35.8125	145.3125
924	-35.8125	145.4375
925	-35.8125	145.5625
926	-35.8125	145.6875
927	-35.8125	145.8125
928	-35.8125	145.9375
929	-35.8125	146.0625
930	-35.8125	146.1875
931	-35.8125	146.3125
932	-35.8125	146.4375
933	-35.8125	146.5625
934	-35.8125	146.6875
935	-35.8125	146.8125
936	-35.8125	146.9375
937	-35.8125	147.0625
938	-35.8125	147.1875
939	-35.8125	147.3125
940	-35.8125	147.4375
941	-35.8125	147.5625
942	-35.8125	147.6875
943	-35.8125	147.8125
944	-35.8125	147.9375
945	-35.8125	148.0625
946	-35.8125	148.1875
947	-35.8125	148.3125
948	-35.8125	148.4375
949	-35.8125	148.5625
950	-35.8125	148.6875
951	-35.8125	148.8125
952	-35.8125	148.9375
953	-35.8125	149.0625
954	-35.8125	149.1875
955	-35.8125	149.3125
956	-35.8125	149.4375
957	-35.8125	149.5625
958	-35.8125	149.6875
959	-35.6875	139.1875
960	-35.6875	139.3125
961	-35.6875	139.4375
962	-35.6875	139.5625
963	-35.6875	139.6875
964	-35.6875	139.8125
965	-35.6875	139.9375
966	-35.6875	140.0625
967	-35.6875	140.1875
968	-35.6875	140.3125
969	-35.6875	140.4375
970	-35.6875	140.5625
971	-35.6875	140.6875
972	-35.6875	140.8125
973	-35.6875	140.9375
974	-35.6875	141.0625
975	-35.6875	141.1875
976	-35.6875	141.3125
977	-35.6875	141.4375
978	-35.6875	141.5625
979	-35.6875	141.6875
980	-35.6875	141.8125
981	-35.6875	141.9375
982	-35.6875	142.0625
983	-35.6875	142.1875
984	-35.6875	142.3125
985	-35.6875	142.4375
986	-35.6875	142.5625
987	-35.6875	142.6875
988	-35.6875	142.8125
989	-35.6875	142.9375
990	-35.6875	143.0625
991	-35.6875	143.1875
992	-35.6875	143.3125
993	-35.6875	143.4375
994	-35.6875	143.5625
995	-35.6875	143.6875
996	-35.6875	143.8125
997	-35.6875	143.9375
998	-35.6875	144.0625
999	-35.6875	144.1875
1000	-35.6875	144.3125
1001	-35.6875	144.4375
1002	-35.6875	144.5625
1003	-35.6875	144.6875
1004	-35.6875	144.8125
1005	-35.6875	144.9375
1006	-35.6875	145.0625
1007	-35.6875	145.1875
1008	-35.6875	145.3125
1009	-35.6875	145.4375
1010	-35.6875	145.5625
1011	-35.6875	145.6875
1012	-35.6875	145.8125
1013	-35.6875	145.9375
1014	-35.6875	146.0625
1015	-35.6875	146.1875
1016	-35.6875	146.3125
1017	-35.6875	146.4375
1018	-35.6875	146.5625
1019	-35.6875	146.6875
1020	-35.6875	146.8125
1021	-35.6875	146.9375
1022	-35.6875	147.0625
1023	-35.6875	147.1875
1024	-35.6875	147.3125
1025	-35.6875	147.4375
1026	-35.6875	147.5625
1027	-35.6875	147.6875
1028	-35.6875	147.8125
1029	-35.6875	147.9375
1030	-35.6875	148.0625
1031	-35.6875	148.1875
1032	-35.6875	148.3125
1033	-35.6875	148.4375
1034	-35.6875	148.5625
1035	-35.6875	148.6875
1036	-35.6875	148.8125
1037	-35.6875	148.9375
1038	-35.6875	149.0625
1039	-35.6875	149.1875
1040	-35.6875	149.3125
1041	-35.6875	149.4375
1042	-35.6875	149.5625
1043	-35.6875	149.6875
1044	-35.5625	138.4375
1045	-35.5625	138.5625
1046	-35.5625	138.6875
1047	-35.5625	138.8125
1048	-35.5625	138.9375
1049	-35.5625	139.0625
1050	-35.5625	139.1875
1051	-35.5625	139.3125
1052	-35.5625	139.4375
1053	-35.5625	139.5625
1054	-35.5625	139.6875
1055	-35.5625	139.8125
1056	-35.5625	139.9375
1057	-35.5625	140.0625
1058	-35.5625	140.1875
1059	-35.5625	140.3125
1060	-35.5625	140.4375
1061	-35.5625	140.5625
1062	-35.5625	140.6875
1063	-35.5625	140.8125
1064	-35.5625	140.9375
1065	-35.5625	141.0625
1066	-35.5625	141.1875
1067	-35.5625	141.3125
1068	-35.5625	141.4375
1069	-35.5625	141.5625
1070	-35.5625	141.6875
1071	-35.5625	141.8125
